minute,mid,bid,ask,signal,quoted_bid,quoted_ask
271,84.99711660425315,84.97211660425315,85.02211660425316,0.9933541452811999,84.99198368715876,85.04198368715878
272,84.62462054248957,84.59962054248956,84.64962054248957,0.7986203504684155,84.61559294949893,84.66559294949894
273,84.90160742110639,84.87660742110639,84.9266074211064,0.9210442157695898,84.89502830542177,84.94502830542179
274,84.5618634346683,84.53686343466829,84.5868634346683,0.9996124001319355,84.55685568267093,84.60685568267094
275,85.29248327815716,85.26748327815716,85.31748327815717,0.9997485113194019,85.28747824838355,85.33747824838356
276,85.67260712022924,85.64760712022924,85.69760712022925,0.8937386433465856,85.66548189309617,85.71548189309618
277,84.28714255178095,84.26214255178094,84.31214255178095,-0.5428543754252249,84.25128546427244,84.30128546427245
278,84.84539810193468,84.82039810193467,84.87039810193468,-0.10066216359795321,84.81838485866271,84.86838485866272
279,85.40908278902968,85.38408278902968,85.43408278902969,0.9147536075335755,85.40237786118036,85.45237786118037
280,84.78538544951503,84.76038544951503,84.81038544951504,-0.7290282880429658,84.74580488375416,84.79580488375417
281,84.65968336677956,84.63468336677956,84.68468336677957,-0.9866505632751701,84.61495035551405,84.66495035551407
282,86.09034128668497,86.06534128668497,86.11534128668498,0.9953367430825456,86.08524802154662,86.13524802154663
283,86.5739999351191,86.5489999351191,86.59899993511911,0.9700741721937477,86.56840141856297,86.61840141856298
284,86.15551465459762,86.13051465459762,86.18051465459763,0.6949264911570435,86.14441318442076,86.19441318442077
285,87.12395845880867,87.09895845880867,87.14895845880868,0.9880214630299068,87.11871888806927,87.16871888806928
286,87.11851385114443,87.09351385114442,87.14351385114443,0.9998926314300317,87.11351170377303,87.16351170377304
287,85.8559613705118,85.8309613705118,85.88096137051181,-0.39087395144326503,85.82314389148294,85.87314389148295
288,87.17274488901768,87.14774488901767,87.19774488901768,0.7401523421698837,87.16254793586107,87.21254793586108
289,87.79851741255226,87.77351741255225,87.82351741255226,0.980900077596268,87.79313541410417,87.84313541410418
290,86.65957458363884,86.63457458363884,86.68457458363885,-0.5681240142649511,86.62321210335354,86.67321210335355
291,87.6234975831141,87.5984975831141,87.6484975831141,0.5659362670949984,87.60981630845599,87.659816308456
292,88.46874188586224,88.44374188586224,88.49374188586225,0.9990870753923302,88.46372362737009,88.5137236273701
293,88.45842613302935,88.43342613302934,88.48342613302935,0.938905356023403,88.45220424014981,88.50220424014982
294,87.67274156422069,87.64774156422068,87.69774156422069,-0.16702604506869498,87.6444010433193,87.69440104331932
295,89.23522032578876,89.21022032578875,89.26022032578877,0.9991165087045514,89.23020265596284,89.28020265596285
296,89.06657303359532,89.04157303359531,89.09157303359532,0.9817504906130593,89.06120804340758,89.11120804340759
297,87.95560974993828,87.93060974993827,87.98060974993828,-0.6388690472785569,87.9178323689927,87.96783236899272
298,88.53555584257292,88.51055584257291,88.56055584257292,0.113133296583216,88.51281850850458,88.56281850850459
299,89.0442667342213,89.01926673422129,89.0692667342213,0.9894143932393646,89.03905502208607,89.08905502208609
300,89.50009841122237,89.47509841122236,89.52509841122237,0.4198032635931641,89.48349447649423,89.53349447649424
301,90.07713243276076,90.05213243276076,90.10213243276077,0.8415149485795963,90.06896273173236,90.11896273173237
302,92.83632117125086,92.81132117125085,92.86132117125086,0.9939190725521426,92.83119955270189,92.8811995527019
303,92.27142657324137,92.24642657324137,92.29642657324138,0.9754802198228216,92.26593617763783,92.31593617763784
304,95.11576285790653,95.09076285790653,95.14076285790654,0.9907750194187404,95.1105783582949,95.16057835829491
305,94.69700851818187,94.67200851818187,94.72200851818188,0.9881688835745852,94.69177189585336,94.74177189585338
306,95.52468916549644,95.49968916549643,95.54968916549645,0.9989348515867661,95.51966786252817,95.56966786252818
307,95.84749235023403,95.82249235023403,95.87249235023404,0.9716119221773823,95.84192458867757,95.89192458867758
308,97.17739710467265,97.15239710467264,97.20239710467266,0.9999374956659793,97.17239585458596,97.22239585458597
309,98.22796363290624,98.20296363290623,98.25296363290624,0.9766767612358521,98.22249716813096,98.27249716813097
310,97.03283391151069,97.00783391151069,97.0578339115107,0.9727330029906538,97.0272885715705,97.0772885715705
311,95.43800824437137,95.41300824437137,95.46300824437138,-0.07750813449031609,95.41145808168156,95.46145808168157
312,95.86528017238042,95.84028017238042,95.89028017238043,0.015986961803793817,95.8405999116165,95.8905999116165
313,95.16155734787323,95.13655734787322,95.18655734787323,-0.9193444422588104,95.11817045902805,95.16817045902806
314,96.14971349703167,96.12471349703166,96.17471349703168,-0.993557695543476,96.1048423431208,96.1548423431208
315,97.03611438945119,97.01111438945118,97.06111438945119,0.004518311430846428,97.0112047556798,97.06120475567981
316,96.79601157964183,96.77101157964182,96.82101157964183,0.9480130477665882,96.78997184059715,96.83997184059716
317,95.43678196225024,95.41178196225023,95.46178196225024,-0.48020733160134915,95.4021778156182,95.45217781561821
318,95.13060359354401,95.105603593544,95.15560359354401,-0.03736648760979779,95.1048562637918,95.15485626379181
319,95.15695741295457,95.13195741295456,95.18195741295457,-0.7889764681660429,95.11617788359125,95.16617788359126
320,94.87632783006458,94.85132783006458,94.90132783006459,-0.9931022667564979,94.83146578472945,94.88146578472946
321,96.02471698247626,95.99971698247626,96.04971698247627,-0.9423453151672515,95.98087007617292,96.03087007617293
322,97.32898212352859,97.30398212352858,97.3539821235286,0.9544008713065485,97.32307014095471,97.37307014095472
323,99.53382217006622,99.50882217006621,99.55882217006622,0.9805231115287715,99.52843263229678,99.5784326322968
324,98.81184442131443,98.78684442131443,98.83684442131444,0.9563773484386936,98.8059719682832,98.85597196828321
325,99.03469421298811,99.00969421298811,99.05969421298812,0.9937447815945247,99.02956910862,99.07956910862
326,96.7337348014507,96.70873480145069,96.7587348014507,0.5320045164117728,96.71937489177893,96.76937489177894
327,95.90569752087485,95.88069752087485,95.93069752087486,-0.7148106667581204,95.86640130753969,95.9164013075397
328,96.84634043758666,96.82134043758666,96.87134043758667,-0.9600283233561844,96.80213987111954,96.85213987111955
329,95.30142437490531,95.2764243749053,95.32642437490532,-0.9859642876376632,95.25670508915255,95.30670508915256
330,95.76165386552034,95.73665386552034,95.78665386552035,-0.9998998622318386,95.71665586827571,95.76665586827572
331,95.56497293195491,95.5399729319549,95.58997293195492,-0.9631778190570096,95.52070937557377,95.57070937557378
332,95.29425697088814,95.26925697088814,95.31925697088815,-0.7413200745165206,95.25443056939781,95.30443056939782
333,96.69643212293302,96.67143212293301,96.72143212293302,-0.25376258103701665,96.66635687131227,96.71635687131229
334,97.65027925842035,97.62527925842035,97.67527925842036,0.9843393832944349,97.64496604608624,97.69496604608625
335,98.5587679269071,98.53376792690709,98.5837679269071,0.9659608829967167,98.55308714456703,98.60308714456704
336,98.54800819268029,98.52300819268028,98.57300819268029,0.9736707632245766,98.54248160794477,98.59248160794478
337,97.66097800855286,97.63597800855285,97.68597800855287,0.9956160740269528,97.65589033003339,97.7058903300334
338,97.90571348858002,97.88071348858001,97.93071348858003,0.9899167117761365,97.90051182281553,97.95051182281554
339,98.99461189493434,98.96961189493433,99.01961189493434,0.9862535411458495,98.98933696575725,99.03933696575726
340,100.63556792931037,100.61056792931036,100.66056792931037,0.9427643818755704,100.62942321694787,100.67942321694788
341,100.94131850834307,100.91631850834307,100.96631850834308,0.9186386496935537,100.93469128133694,100.98469128133695
342,98.74900573852979,98.72400573852978,98.7740057385298,0.6857370656868857,98.73772047984352,98.78772047984353
343,97.6209327944736,97.5959327944736,97.64593279447361,-0.20300097702346306,97.59187277493312,97.64187277493313
344,98.27509459958873,98.25009459958872,98.30009459958873,-0.45397606955090225,98.2410150781977,98.29101507819772
345,98.70093481097592,98.67593481097592,98.72593481097593,-0.9134703314192085,98.65766540434754,98.70766540434755
346,99.71494340029469,99.68994340029468,99.73994340029469,-0.9222379108191711,99.67149864207829,99.7214986420783
347,100.68956820336446,100.66456820336445,100.71456820336446,0.921699189971021,100.68300218716388,100.73300218716389
348,100.3659166518444,100.3409166518444,100.3909166518444,0.989784269623531,100.36071233723686,100.41071233723687
349,98.53978475604886,98.51478475604885,98.56478475604887,0.26780239770975317,98.52014080400305,98.57014080400306
350,98.6008576268524,98.5758576268524,98.62585762685241,-0.10090683875332389,98.57383949007733,98.62383949007734
351,99.25551369498494,99.23051369498494,99.28051369498495,-0.43175830466717413,99.2218785288916,99.2718785288916
352,99.49073122038007,99.46573122038006,99.51573122038008,-0.9225587436662552,99.44728004550674,99.49728004550676
353,99.68696267928571,99.66196267928571,99.71196267928572,-0.8629209163012328,99.64470426095968,99.6947042609597
354,99.64270439364306,99.61770439364305,99.66770439364306,0.9862029247506224,99.63742845213807,99.68742845213808
355,98.40770223718238,98.38270223718237,98.43270223718238,-0.35228578090668794,98.37565652156424,98.42565652156425
356,97.27419600351854,97.24919600351853,97.29919600351855,-0.9551927800968172,97.2300921479166,97.2800921479166
357,96.79016905571376,96.76516905571376,96.81516905571377,-0.9663476483451507,96.74584210274685,96.79584210274686
358,95.76076250097611,95.73576250097611,95.78576250097612,-0.9895040028771185,95.71597242091856,95.76597242091857
359,96.19889877109874,96.17389877109873,96.22389877109875,-0.9975672548656485,96.15394742600142,96.20394742600143
360,94.35591667024175,94.33091667024175,94.38091667024176,-0.998558376036321,94.31094550272103,94.36094550272104
361,94.80437563333854,94.77937563333853,94.82937563333854,-0.9859597446066016,94.7596564384464,94.80965643844641
362,96.3438656943399,96.31886569433989,96.3688656943399,-0.47008201428687196,96.30946405405416,96.35946405405417
363,98.44657298571238,98.42157298571237,98.47157298571238,0.9323470214024036,98.44021992614041,98.49021992614043
364,99.91039355150998,99.88539355150998,99.93539355150999,0.9159544224146939,99.90371263995827,99.95371263995828
365,100.67757291583584,100.65257291583583,100.70257291583584,0.9886411802893386,100.67234573944162,100.72234573944164
366,100.33071631697439,100.30571631697438,100.3557163169744,0.9959860528890175,100.32563603803216,100.37563603803217
367,101.89261029633376,101.86761029633375,101.91761029633376,0.9997201658375067,101.8876046996505,101.9376046996505
368,101.92818926130276,101.90318926130276,101.95318926130277,0.9989698475844208,101.92316865825444,101.97316865825445
369,102.27278857657178,102.24778857657178,102.29778857657179,0.991899596795993,102.2676265685077,102.3176265685077
370,101.79723164736669,101.77223164736668,101.82223164736669,0.9016610891338622,101.79026486914935,101.84026486914937
371,101.87012165742179,101.84512165742179,101.8951216574218,0.9999998760365311,101.86512165494251,101.91512165494252
372,101.47872758410637,101.45372758410636,101.50372758410637,-0.8965218357346159,101.43579714739167,101.48579714739168
373,102.06046418199672,102.03546418199672,102.08546418199673,0.4177096829523932,102.04381837565576,102.09381837565577
374,100.61635072804216,100.59135072804216,100.64135072804217,-0.9940314371702623,100.57147009929875,100.62147009929876
375,100.03576799380056,100.01076799380056,100.06076799380057,-0.9671892967925979,99.99142420786471,100.04142420786472
376,100.28714636720422,100.26214636720421,100.31214636720422,-0.953057465260271,100.24308521789901,100.29308521789902
377,100.82669721909036,100.80169721909036,100.85169721909037,-0.6808628843117371,100.78807996140412,100.83807996140413
378,101.86409300368457,101.83909300368457,101.88909300368458,-0.27166224776959974,101.83365975872917,101.88365975872918
379,101.51053097810608,101.48553097810607,101.53553097810608,0.8168383093747588,101.50186774429356,101.55186774429357
380,102.51907653438697,102.49407653438696,102.54407653438697,0.99326704161531,102.51394187521927,102.56394187521929
381,103.7042900555544,103.67929005555439,103.7292900555544,0.9961720762641428,103.69921349707967,103.74921349707968
382,102.68555020929769,102.66055020929768,102.7105502092977,0.9756782183672149,102.68006377366503,102.73006377366504
383,103.23186927465918,103.20686927465917,103.25686927465918,0.9294335690790507,103.22545794604075,103.27545794604076
384,104.66097846322056,104.63597846322055,104.68597846322056,0.9986340558678489,104.6559511443379,104.70595114433792
385,107.87016649391981,107.8451664939198,107.89516649391982,0.989110863193813,107.86494871118369,107.9149487111837
386,108.07089223336439,108.04589223336438,108.0958922333644,0.9377668512468003,108.06464757038933,108.11464757038934
387,108.8688797246153,108.84387972461529,108.8938797246153,0.9872312887242151,108.86362435038977,108.91362435038978
388,107.7546042576075,107.72960425760749,107.7796042576075,0.9926112594197992,107.74945648279589,107.7994564827959
389,107.21791937958432,107.19291937958431,107.24291937958432,0.9996033437187173,107.21291144645869,107.2629114464587
